,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,features,column_mean,column_std
1583,1583,1583,1583,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_25",1.0648152334017263e-16,0.9999999999999989
1584,1584,1584,1584,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_26",3.8878039560160505e-16,1.0000000000000129
1585,1585,1585,1585,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_27",-2.300196327950283e-16,1.0000000000000018
1586,1586,1586,1586,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_29",-8.098874964886021e-17,0.9999999999999971
1587,1587,1587,1587,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_3",-3.312241654702315e-16,0.9999999999999959
1588,1588,1588,1588,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_30",-4.35485303883784e-17,1.0000000000000124
1589,1589,1589,1589,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_31",-4.201259772881061e-16,0.9999999999999953
1590,1590,1590,1590,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_32",1.1540635473026463e-15,1.0000000000000009
1591,1591,1591,1591,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_33",9.63167877808957e-16,0.9999999999999994
1592,1592,1592,1592,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_34",-1.0737767594467198e-15,1.0000000000000022
1593,1593,1593,1593,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_35",8.831503456775382e-17,1.0000000000000018
1594,1594,1594,1594,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_36",1.2321900717156443e-16,0.9999999999999996
1595,1595,1595,1595,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_37",2.4186930850180557e-16,1.0000000000000009
1596,1596,1596,1596,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_38",-1.7420708376647423e-16,0.9999999999999962
1597,1597,1597,1597,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_39",7.416548289991573e-16,0.9999999999999887
1598,1598,1598,1598,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_4",-5.127438342557222e-16,1.000000000000005
1599,1599,1599,1599,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_40",-2.4726253754804e-16,1.0000000000000056
1600,1600,1600,1600,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_41",2.348605451085251e-16,1.0000000000000002
1601,1601,1601,1601,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_5",3.6823560421052127e-16,0.9999999999999923
1602,1602,1602,1602,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_6",8.274823832846102e-17,1.000000000000008
1603,1603,1603,1603,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_7",1.1456530733842478e-16,0.9999999999999968
1604,1604,1604,1604,"systemicdiastolic__fft_coefficient__attr_""real""__coeff_9",-2.3367392301147763e-16,1.0000000000000042
1605,1605,1605,1605,systemicdiastolic__first_location_of_maximum,2.217466658255348e-14,0.9999999999999843
1606,1606,1606,1606,systemicdiastolic__first_location_of_minimum,3.445033308837237e-14,0.9999999999999539
1607,1607,1607,1607,systemicdiastolic__fourier_entropy__bins_10,-2.472960512969578e-13,1.0000000000000788
1608,1608,1608,1608,systemicdiastolic__fourier_entropy__bins_100,-1.714309866396239e-14,0.9999999999999892
1609,1609,1609,1609,systemicdiastolic__fourier_entropy__bins_5,-4.713814236582297e-13,0.9999999999994306
1610,1610,1610,1610,systemicdiastolic__index_mass_quantile__q_0.1,-6.860139317911981e-12,0.9999999999994875
1611,1611,1611,1611,systemicdiastolic__index_mass_quantile__q_0.2,-8.718605365707835e-12,1.0000000000000087
1612,1612,1612,1612,systemicdiastolic__index_mass_quantile__q_0.3,1.1137620446428036e-11,1.0000000000000544
1613,1613,1613,1613,systemicdiastolic__index_mass_quantile__q_0.4,-1.3217190056609413e-11,0.9999999999994931
1614,1614,1614,1614,systemicdiastolic__index_mass_quantile__q_0.6,1.1520831541870186e-11,1.0000000000001479
1615,1615,1615,1615,systemicdiastolic__index_mass_quantile__q_0.7,1.593953882795856e-12,1.0000000000002272
1616,1616,1616,1616,systemicdiastolic__index_mass_quantile__q_0.9,-2.5746649713152543e-11,0.9999999999989455
1617,1617,1617,1617,systemicdiastolic__kurtosis,1.3594457016940743e-15,1.0000000000000024
1618,1618,1618,1618,systemicdiastolic__last_location_of_maximum,-1.7460898613694582e-15,0.9999999999999628
1619,1619,1619,1619,systemicdiastolic__last_location_of_minimum,-1.584729047257129e-14,1.0000000000000093
1620,1620,1620,1620,systemicdiastolic__lempel_ziv_complexity__bins_100,2.4215464411495054e-12,1.0000000000001021
1621,1621,1621,1621,"systemicdiastolic__linear_trend__attr_""intercept""",3.151848369672844e-14,1.0000000000000064
1622,1622,1622,1622,"systemicdiastolic__linear_trend__attr_""pvalue""",1.1547830238906538e-14,0.9999999999999409
1623,1623,1623,1623,"systemicdiastolic__linear_trend__attr_""rvalue""",-3.685640645792671e-15,0.9999999999999981
1624,1624,1624,1624,"systemicdiastolic__linear_trend__attr_""slope""",1.9515693640878977e-15,1.0000000000000016
1625,1625,1625,1625,"systemicdiastolic__linear_trend__attr_""stderr""",2.237210511346078e-15,1.0000000000000067
1626,1626,1626,1626,"systemicdiastolic__matrix_profile__feature_""min""__threshold_0.98",1.0930031930327501e-12,0.9999999999997798
1627,1627,1627,1627,systemicdiastolic__mean,1.5140653852264147e-14,1.000000000000009
1628,1628,1628,1628,systemicdiastolic__mean_abs_change,-1.0734580576220403e-14,0.9999999999999423
1629,1629,1629,1629,systemicdiastolic__mean_change,6.097929976072788e-15,0.9999999999999969
1630,1630,1630,1630,systemicdiastolic__minimum,-1.7302240073217859e-15,1.000000000000083
1631,1631,1631,1631,systemicdiastolic__number_peaks__n_1,6.347041367801165e-16,0.9999999999997614
1632,1632,1632,1632,systemicdiastolic__partial_autocorrelation__lag_1,-5.633880660212435e-14,0.9999999999999889
1633,1633,1633,1633,systemicdiastolic__partial_autocorrelation__lag_2,-7.347833807561835e-16,1.0000000000000078
1634,1634,1634,1634,systemicdiastolic__partial_autocorrelation__lag_3,-6.100965873885554e-16,1.0000000000000004
1635,1635,1635,1635,systemicdiastolic__partial_autocorrelation__lag_5,2.327330560414563e-16,1.000000000000001
1636,1636,1636,1636,systemicdiastolic__partial_autocorrelation__lag_6,4.644544271689112e-16,1.0000000000000053
1637,1637,1637,1637,systemicdiastolic__partial_autocorrelation__lag_7,6.5380980638103335e-16,0.9999999999999988
1638,1638,1638,1638,systemicdiastolic__partial_autocorrelation__lag_8,1.7640758276150349e-15,0.9999999999999961
1639,1639,1639,1639,systemicdiastolic__partial_autocorrelation__lag_9,1.073138449496292e-15,1.0000000000000029
1640,1640,1640,1640,systemicdiastolic__percentage_of_reoccurring_datapoints_to_all_datapoints,5.106178473721365e-12,1.0000000000002143
1641,1641,1641,1641,systemicdiastolic__percentage_of_reoccurring_values_to_all_values,2.2067238079980263e-13,0.99999999999979
1642,1642,1642,1642,systemicdiastolic__permutation_entropy__dimension_3__tau_1,6.966989742882266e-14,0.9999999999999986
1643,1643,1643,1643,systemicdiastolic__permutation_entropy__dimension_4__tau_1,-4.012376091760092e-14,1.0000000000000007
1644,1644,1644,1644,systemicdiastolic__permutation_entropy__dimension_5__tau_1,-7.193689784553227e-14,0.9999999999999846
1645,1645,1645,1645,systemicdiastolic__permutation_entropy__dimension_6__tau_1,-1.7377726690154845e-13,1.0000000000000615
1646,1646,1646,1646,systemicdiastolic__permutation_entropy__dimension_7__tau_1,-1.4681548018813833e-13,0.9999999999999738
1647,1647,1647,1647,systemicdiastolic__quantile__q_0.1,7.507404103775181e-13,1.0000000000000284
1648,1648,1648,1648,systemicdiastolic__quantile__q_0.2,-8.495423212148651e-13,1.0000000000000735
1649,1649,1649,1649,systemicdiastolic__quantile__q_0.3,7.340315437400603e-13,1.0000000000000908
1650,1650,1650,1650,systemicdiastolic__quantile__q_0.9,-1.034428083221495e-12,1.0000000000000417
1651,1651,1651,1651,systemicdiastolic__ratio_value_number_to_time_series_length,-5.550531043702099e-14,0.9999999999998185
1652,1652,1652,1652,systemicdiastolic__root_mean_square,2.539397254261103e-14,0.9999999999999982
1653,1653,1653,1653,systemicdiastolic__sample_entropy,3.604091085473149e-14,1.0000000000000058
1654,1654,1654,1654,systemicdiastolic__skewness,-6.216888208998728e-15,0.9999999999999973
1655,1655,1655,1655,systemicdiastolic__spkt_welch_density__coeff_2,-6.974958363414475e-16,1.0000000000000184
1656,1656,1656,1656,systemicdiastolic__spkt_welch_density__coeff_5,4.1998750291550216e-16,1.0000000000000084
1657,1657,1657,1657,systemicdiastolic__spkt_welch_density__coeff_8,2.9871978302181797e-16,1.0000000000000013
1658,1658,1658,1658,systemicdiastolic__sum_of_reoccurring_data_points,2.995936258662867e-16,0.9999999999999852
1659,1659,1659,1659,systemicdiastolic__sum_of_reoccurring_values,-7.197008448299457e-16,1.0000000000000284
1660,1660,1660,1660,systemicdiastolic__sum_values,-1.7382905083694237e-14,0.9999999999999946
1661,1661,1661,1661,systemicdiastolic__time_reversal_asymmetry_statistic__lag_1,-2.910164347047684e-16,0.9999999999999939
1662,1662,1662,1662,systemicdiastolic__time_reversal_asymmetry_statistic__lag_2,3.8639092229534797e-16,1.0000000000000062
1663,1663,1663,1663,systemicdiastolic__time_reversal_asymmetry_statistic__lag_3,-1.5359316057293367e-16,0.9999999999999923
1664,1664,1664,1664,systemicdiastolic__variation_coefficient,1.4511777020588679e-15,0.9999999999999964
1665,1665,1665,1665,systemicsystolic__abs_energy,-9.529517992402946e-15,0.9999999999999898
1666,1666,1666,1666,systemicsystolic__absolute_sum_of_changes,-3.969210868762698e-16,1.0000000000000089
1667,1667,1667,1667,"systemicsystolic__agg_autocorrelation__f_agg_""mean""__maxlag_40",2.0204494308844192e-15,0.9999999999999948
1668,1668,1668,1668,"systemicsystolic__agg_autocorrelation__f_agg_""median""__maxlag_40",7.92000907209057e-16,1.0000000000000033
1669,1669,1669,1669,"systemicsystolic__agg_autocorrelation__f_agg_""var""__maxlag_40",2.8841680071904274e-14,0.9999999999999872
1670,1670,1670,1670,"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",1.2258304598993268e-13,0.9999999999999962
1671,1671,1671,1671,"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",3.261377846737675e-14,0.9999999999999974
1672,1672,1672,1672,"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",7.190429629917858e-14,0.9999999999999978
1673,1673,1673,1673,"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",6.1799531735462145e-15,0.9999999999999926
1674,1674,1674,1674,"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",5.895268516413107e-15,0.9999999999998622
1675,1675,1675,1675,"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",1.1339113233810256e-13,0.9999999999999822
1676,1676,1676,1676,"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",2.129326961329252e-15,0.9999999999999191
1677,1677,1677,1677,"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",8.485767725052252e-15,1.0000000000000118
1678,1678,1678,1678,"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",4.245648713089016e-14,1.0000000000000377
1679,1679,1679,1679,"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",1.0134965887611664e-14,0.9999999999999921
1680,1680,1680,1680,"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",-3.602427032403769e-14,0.9999999999999792
1681,1681,1681,1681,"systemicsystolic__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",-5.660784297015822e-15,1.0000000000000002
1682,1682,1682,1682,"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",4.542043728485534e-16,0.9999999999999978
1683,1683,1683,1683,"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",2.1797784233843604e-15,0.9999999999999875
1684,1684,1684,1684,"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",3.5924035533506096e-16,1.0000000000000033
1685,1685,1685,1685,"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""",1.0761090093250287e-15,0.9999999999999947
1686,1686,1686,1686,"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""min""",5.597362612827834e-15,0.9999999999995798
1687,1687,1687,1687,"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""",-3.0842715269289006e-14,1.000000000000503
1688,1688,1688,1688,"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",-1.1044138455418842e-15,0.9999999999999991
1689,1689,1689,1689,"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",-6.052516704889406e-16,0.999999999999999
1690,1690,1690,1690,"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",-8.553416566039242e-16,1.0000000000000049
1691,1691,1691,1691,"systemicsystolic__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",1.0735258405112784e-15,0.9999999999999902
1692,1692,1692,1692,"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",-7.704326279133085e-16,1.00000000000003
1693,1693,1693,1693,"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""",2.581917696739973e-15,1.0000000000000118
1694,1694,1694,1694,"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",9.222988634148109e-16,1.0000000000000018
1695,1695,1695,1695,"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""",-7.279309016053472e-16,1.0000000000000029
1696,1696,1696,1696,"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""max""",7.807097448051158e-15,0.9999999999999291
1697,1697,1697,1697,"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""mean""",-1.0221845172672298e-15,0.9999999999999876
1698,1698,1698,1698,"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""",6.117051664018176e-16,1.000000000000027
1699,1699,1699,1699,"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""",-1.1770418624472843e-15,0.9999999999999996
1700,1700,1700,1700,"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",2.265186971501264e-15,0.9999999999999887
1701,1701,1701,1701,"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",-1.2940004369103938e-15,1.0000000000000004
1702,1702,1702,1702,"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",3.3606671123332896e-16,0.9999999999999568
1703,1703,1703,1703,"systemicsystolic__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",1.1629996758409447e-15,0.9999999999999927
1704,1704,1704,1704,"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",-2.450136800141215e-14,1.0000000000000093
1705,1705,1705,1705,"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",9.277813315011678e-15,0.9999999999999944
1706,1706,1706,1706,"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",1.1868043689461695e-14,0.9999999999999938
1707,1707,1707,1707,"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""",-6.69624212035475e-15,0.9999999999999889
1708,1708,1708,1708,"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",2.4628307479854954e-14,1.0000000000000038
1709,1709,1709,1709,"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",1.4689290627882415e-14,0.9999999999999897
1710,1710,1710,1710,"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",9.38940553330908e-15,1.0000000000000104
1711,1711,1711,1711,"systemicsystolic__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""",-2.609636177242089e-15,0.9999999999999937
1712,1712,1712,1712,systemicsystolic__approximate_entropy__m_2__r_0.1,-3.495116348969496e-14,0.9999999999999796
1713,1713,1713,1713,systemicsystolic__approximate_entropy__m_2__r_0.3,-2.452038093322928e-14,0.9999999999999941
1714,1714,1714,1714,systemicsystolic__approximate_entropy__m_2__r_0.5,5.154411885734328e-14,1.0000000000000002
1715,1715,1715,1715,systemicsystolic__approximate_entropy__m_2__r_0.7,-3.966542802723248e-14,0.999999999999982
1716,1716,1716,1716,systemicsystolic__approximate_entropy__m_2__r_0.9,3.840861839236692e-14,0.9999999999999946
1717,1717,1717,1717,systemicsystolic__ar_coefficient__coeff_0__k_10,3.737114752681682e-15,0.9999999999999966
1718,1718,1718,1718,systemicsystolic__ar_coefficient__coeff_10__k_10,1.5378554932074628e-15,1.000000000000005
1719,1719,1719,1719,systemicsystolic__ar_coefficient__coeff_1__k_10,-5.142100101866312e-14,1.0000000000000013
1720,1720,1720,1720,systemicsystolic__ar_coefficient__coeff_2__k_10,-4.582659505499645e-15,1.0000000000000049
1721,1721,1721,1721,systemicsystolic__ar_coefficient__coeff_3__k_10,-8.096632396659985e-16,1.0000000000000058
1722,1722,1722,1722,systemicsystolic__ar_coefficient__coeff_4__k_10,4.3800223895082077e-16,0.999999999999997
1723,1723,1723,1723,systemicsystolic__ar_coefficient__coeff_5__k_10,-9.224201602206457e-16,1.0000000000000107
1724,1724,1724,1724,systemicsystolic__ar_coefficient__coeff_6__k_10,-4.780615892622303e-16,1.0000000000000024
1725,1725,1725,1725,systemicsystolic__ar_coefficient__coeff_7__k_10,1.0719695318852395e-15,0.9999999999999895
1726,1726,1726,1726,systemicsystolic__ar_coefficient__coeff_8__k_10,-2.463870085620479e-16,0.9999999999999956
1727,1727,1727,1727,systemicsystolic__ar_coefficient__coeff_9__k_10,-8.2021342717751e-16,0.9999999999999963
1728,1728,1728,1728,"systemicsystolic__augmented_dickey_fuller__attr_""pvalue""__autolag_""aic""",-6.007820886924205e-15,1.0000000000000013
1729,1729,1729,1729,"systemicsystolic__augmented_dickey_fuller__attr_""teststat""__autolag_""aic""",1.0693122571515387e-14,0.999999999999998
1730,1730,1730,1730,systemicsystolic__autocorrelation__lag_1,-5.0283512242534856e-14,1.0000000000000024
1731,1731,1731,1731,systemicsystolic__autocorrelation__lag_2,6.818766605832853e-14,1.0000000000000053
1732,1732,1732,1732,systemicsystolic__autocorrelation__lag_3,7.920246818045361e-15,0.9999999999999918
1733,1733,1733,1733,systemicsystolic__autocorrelation__lag_4,-3.298847705204621e-14,0.9999999999999952
1734,1734,1734,1734,systemicsystolic__autocorrelation__lag_5,-1.7066308406706632e-14,1.0000000000000024
1735,1735,1735,1735,systemicsystolic__autocorrelation__lag_6,-2.4738225359619685e-15,1.0000000000000036
1736,1736,1736,1736,systemicsystolic__autocorrelation__lag_7,5.212964499045378e-15,0.9999999999999972
1737,1737,1737,1737,systemicsystolic__autocorrelation__lag_8,-1.733300372531112e-14,0.9999999999999981
1738,1738,1738,1738,systemicsystolic__autocorrelation__lag_9,-2.901618560272038e-15,0.9999999999999897
1739,1739,1739,1739,systemicsystolic__benford_correlation,-4.609271832479702e-12,1.0000000000005544
1740,1740,1740,1740,systemicsystolic__binned_entropy__max_bins_10,-1.8146653846609042e-14,1.0
1741,1741,1741,1741,systemicsystolic__c3__lag_1,1.6194074984321932e-14,0.9999999999999967
1742,1742,1742,1742,systemicsystolic__c3__lag_2,-7.30832751167008e-17,0.9999999999999939
1743,1743,1743,1743,systemicsystolic__c3__lag_3,-2.3872433840924888e-15,0.9999999999999964
1744,1744,1744,1744,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.2__ql_0.0",6.109856055067341e-16,1.0000000000000064
1745,1745,1745,1745,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.4__ql_0.0",-1.370607115507795e-15,0.9999999999999607
1746,1746,1746,1746,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.4__ql_0.2",1.4842517895744785e-15,0.9999999999999197
1747,1747,1747,1747,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.6__ql_0.0",-8.125220926188141e-17,1.000000000000015
1748,1748,1748,1748,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.6__ql_0.2",-1.3679590302453963e-15,0.9999999999999846
1749,1749,1749,1749,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.0",-3.424399573480797e-16,1.0000000000000056
1750,1750,1750,1750,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.2",4.655831303046321e-15,1.000000000000002
1751,1751,1751,1751,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.4",7.756621958479341e-16,0.9999999999999881
1752,1752,1752,1752,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_0.8__ql_0.6",-2.446726241681964e-16,0.9999999999999865
1753,1753,1753,1753,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.0",1.828949279654614e-16,1.000000000000022
1754,1754,1754,1754,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.2",6.1294077091011805e-15,0.9999999999999469
1755,1755,1755,1755,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.4",3.3162264286573375e-15,1.0000000000000295
1756,1756,1756,1756,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.6",-3.7511533562372846e-15,1.0000000000000706
1757,1757,1757,1757,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_false__qh_1.0__ql_0.8",-2.6167972202916955e-15,1.0000000000000373
1758,1758,1758,1758,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.2__ql_0.0",-4.056350662688687e-15,0.9999999999999352
1759,1759,1759,1759,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.4__ql_0.0",-1.5766536096594172e-15,0.9999999999999806
1760,1760,1760,1760,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.4__ql_0.2",-2.986405512316364e-14,0.9999999999998782
1761,1761,1761,1761,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.6__ql_0.0",3.479932054402325e-14,1.0000000000000142
1762,1762,1762,1762,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.6__ql_0.2",1.6827442853944807e-14,1.0000000000000282
1763,1763,1763,1763,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.6__ql_0.4",1.2181937481587393e-14,0.9999999999998652
1764,1764,1764,1764,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.8__ql_0.0",3.8329537722619405e-15,0.9999999999999961
1765,1765,1765,1765,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.8__ql_0.2",-9.178029145802195e-15,1.0000000000000104
1766,1766,1766,1766,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.8__ql_0.4",-1.9240426031461776e-15,0.999999999999987
1767,1767,1767,1767,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_0.8__ql_0.6",-3.8997533037636264e-14,0.9999999999999529
1768,1768,1768,1768,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.0",6.2167970519726225e-15,1.0000000000000078
1769,1769,1769,1769,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.2",-2.403810736244176e-14,1.0000000000000053
1770,1770,1770,1770,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.4",-9.241382541258486e-15,0.9999999999999731
1771,1771,1771,1771,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.6",3.8093916306148475e-15,0.9999999999999893
1772,1772,1772,1772,"systemicsystolic__change_quantiles__f_agg_""mean""__isabs_true__qh_1.0__ql_0.8",1.4315814495817367e-14,1.000000000000021
1773,1773,1773,1773,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.2__ql_0.0",-1.123964825119114e-14,0.999999999999998
1774,1774,1774,1774,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.4__ql_0.0",-4.0551619329147354e-16,0.9999999999999949
1775,1775,1775,1775,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.4__ql_0.2",-1.052880133550023e-14,0.9999999999999959
1776,1776,1776,1776,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.6__ql_0.0",-4.2566263374766925e-15,0.9999999999999988
1777,1777,1777,1777,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.6__ql_0.2",5.668837308931273e-15,1.0000000000000198
1778,1778,1778,1778,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.6__ql_0.4",-3.774030713658213e-15,1.0
1779,1779,1779,1779,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.0",3.532600539639391e-15,0.999999999999997
1780,1780,1780,1780,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.2",-3.843622832750847e-16,0.9999999999999997
1781,1781,1781,1781,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.4",6.384077466361234e-15,1.0000000000000018
1782,1782,1782,1782,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.6",-1.3305033353672455e-14,1.0000000000000906
1783,1783,1783,1783,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.0",-3.758535916129519e-15,0.999999999999996
1784,1784,1784,1784,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.2",-2.9540845399121517e-15,1.0000000000000069
1785,1785,1785,1785,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.4",2.145784967203151e-15,0.9999999999999967
1786,1786,1786,1786,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.6",5.795709341713144e-15,0.9999999999999988
1787,1787,1787,1787,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.8",6.562239816606073e-15,0.9999999999999934
1788,1788,1788,1788,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.2__ql_0.0",1.2649437080347448e-14,0.9999999999999878
1789,1789,1789,1789,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.4__ql_0.0",-3.4629865007069536e-15,0.9999999999999958
1790,1790,1790,1790,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.4__ql_0.2",9.667950211468807e-15,0.9999999999999502
1791,1791,1791,1791,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.6__ql_0.0",-1.4433346147630718e-15,1.000000000000007
1792,1792,1792,1792,"systemicsystolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.6__ql_0.2",-2.9965538079957887e-15,0.9999999999999953
